year,section,SA_4,imp_exp,partner_code,tradevalue
2020,6,3606,1,528,126631
2020,6,3606,1,842,222096
2020,6,3606,2,842,586457
2020,6,3701,1,156,6213290
2020,6,3701,1,251,1632240
2020,6,3701,1,276,16851500
2020,6,3701,1,392,11248000
2020,6,3701,1,56,6655300
2020,6,3701,1,842,25934900
2020,6,3701,2,188,197589
2020,6,3701,2,222,480642
2020,6,3701,2,276,11116500
2020,6,3701,2,340,279193
2020,6,3701,2,842,5397450
2020,6,3702,1,156,819676
2020,6,3702,1,392,786879
2020,6,3702,1,56,1868330
2020,6,3702,1,842,16253600
2020,6,3702,2,842,1764080
2020,6,3703,1,156,334263
2020,6,3703,1,276,182560
2020,6,3703,1,392,452592
2020,6,3703,1,528,120653
2020,6,3703,1,826,52741
2020,6,3703,1,842,4043310
2020,6,3703,2,222,28557
2020,6,3703,2,842,79308
2020,6,3704,1,842,73229
2020,6,3705,1,276,87227
2020,6,3705,1,842,154266
2020,6,3705,2,842,38543
2020,6,3706,1,842,6071
2020,6,3707,1,156,4962900
2020,6,3707,1,392,5713170
2020,6,3707,1,56,1648580
2020,6,3707,1,826,752846
2020,6,3707,1,842,29436300
2020,6,3707,2,192,43697
2020,6,3707,2,320,63528
2020,6,3707,2,842,2893490
2020,6,3801,1,156,3962900
2020,6,3801,1,251,2038510
2020,6,3801,1,276,3964550
2020,6,3801,1,724,7325340
2020,6,3801,1,757,405100
2020,6,3801,1,76,4031410
2020,6,3801,1,842,16361800
2020,6,3801,2,76,9102880
2020,6,3801,2,842,36134400
2020,6,3802,1,144,4530390
2020,6,3802,1,156,5903470
2020,6,3802,1,392,1263320
2020,6,3802,1,699,4019830
2020,6,3802,1,842,75261500
2020,6,3802,2,124,3167870
2020,6,3802,2,152,3414710
2020,6,3802,2,170,3644250
2020,6,3802,2,188,1265110
2020,6,3802,2,214,712540
2020,6,3802,2,218,876136
2020,6,3802,2,222,635779
2020,6,3802,2,32,6291700
2020,6,3802,2,320,1625570
2020,6,3802,2,340,1249240
2020,6,3802,2,604,2627890
2020,6,3802,2,724,837891
2020,6,3802,2,76,5105910
2020,6,3802,2,842,21941700
2020,6,3803,1,842,987851
2020,6,3804,1,156,110754
2020,6,3804,1,380,729526
2020,6,3804,1,579,1463220
2020,6,3804,1,710,981163
2020,6,3804,1,752,1095810
2020,6,3804,1,842,3850660
2020,6,3805,1,32,1965580
2020,6,3805,1,699,285563
2020,6,3805,1,724,731867
2020,6,3805,1,76,6552130
2020,6,3805,1,842,2347260
2020,6,3805,2,320,86269
2020,6,3805,2,842,3389580
2020,6,3806,1,156,664174
2020,6,3806,1,392,197067
2020,6,3806,1,528,287791
2020,6,3806,1,620,231668
2020,6,3806,1,76,176182
2020,6,3806,1,842,11983200
2020,6,3806,2,320,772916
2020,6,3806,2,76,240091
2020,6,3806,2,842,12530800
2020,6,3808,1,124,13379400
2020,6,3808,1,156,82410500
2020,6,3808,1,170,68715200
2020,6,3808,1,251,30749400
2020,6,3808,1,276,39996700
2020,6,3808,1,320,17534600
2020,6,3808,1,376,23791600
2020,6,3808,1,392,20063000
2020,6,3808,1,56,8699720
2020,6,3808,1,699,38748100
2020,6,3808,1,724,27042200
2020,6,3808,1,76,21026300
2020,6,3808,1,826,8880160
2020,6,3808,1,842,412809000
2020,6,3808,2,124,12144400
2020,6,3808,2,152,6480390
2020,6,3808,2,170,29951400
2020,6,3808,2,188,11591700
2020,6,3808,2,192,6465230
2020,6,3808,2,218,8043940
2020,6,3808,2,222,6768780
2020,6,3808,2,320,21070200
2020,6,3808,2,340,10545300
2020,6,3808,2,591,8146920
2020,6,3808,2,604,13095300
2020,6,3808,2,76,9625890
2020,6,3808,2,842,329377000
2020,6,3809,1,156,8554330
2020,6,3809,1,276,10994800
2020,6,3809,1,380,3077830
2020,6,3809,1,490,799189
2020,6,3809,1,528,1275190
2020,6,3809,1,699,780377
2020,6,3809,1,724,2819200
2020,6,3809,1,757,1187830
2020,6,3809,1,76,1167110
2020,6,3809,1,842,38621500
2020,6,3809,2,156,1848520
2020,6,3809,2,188,3808320
2020,6,3809,2,214,2469200
2020,6,3809,2,222,2197060
2020,6,3809,2,276,2060280
2020,6,3809,2,320,3097150
2020,6,3809,2,340,3128640
2020,6,3809,2,392,2867610
2020,6,3809,2,410,2702720
2020,6,3809,2,591,3928340
2020,6,3809,2,604,5462680
2020,6,3809,2,84,2008870
2020,6,3809,2,842,96759600
2020,6,3810,1,156,2683300
2020,6,3810,1,276,3529910
2020,6,3810,1,392,6238410
2020,6,3810,1,410,8661200
2020,6,3810,1,642,1906000
2020,6,3810,1,792,1380570
2020,6,3810,1,842,66798000
2020,6,3810,2,124,2204240
2020,6,3810,2,156,2231720
2020,6,3810,2,32,437616
2020,6,3810,2,320,1597490
2020,6,3810,2,842,24498800
2020,6,3811,1,380,3871110
2020,6,3811,1,842,331500000
2020,6,3811,2,251,2203630
2020,6,3811,2,392,3973660
2020,6,3811,2,76,2833860
2020,6,3811,2,842,78212200
2020,6,3812,1,156,11321800
2020,6,3812,1,251,1428410
2020,6,3812,1,276,11357600
2020,6,3812,1,376,2293550
2020,6,3812,1,380,5373600
2020,6,3812,1,392,2088750
2020,6,3812,1,410,7341150
2020,6,3812,1,490,3411380
2020,6,3812,1,528,3069860
2020,6,3812,1,699,1618390
2020,6,3812,1,724,3162380
2020,6,3812,1,826,1884940
2020,6,3812,1,842,62993000
2020,6,3812,2,156,1751930
2020,6,3812,2,170,1166240
2020,6,3812,2,320,667907
2020,6,3812,2,380,692574
2020,6,3812,2,76,2965140
2020,6,3812,2,842,41538500
2020,6,3813,1,156,122135
2020,6,3813,1,276,82752
2020,6,3813,1,724,578828
2020,6,3813,1,842,6835110
2020,6,3813,2,320,21489
2020,6,3813,2,842,955854
2020,6,3814,1,124,978747
2020,6,3814,1,156,588899
2020,6,3814,1,276,3025520
2020,6,3814,1,392,1531030
2020,6,3814,1,410,828591
2020,6,3814,1,842,45392400
2020,6,3814,2,170,151250
2020,6,3814,2,188,154095
2020,6,3814,2,192,118012
2020,6,3814,2,218,181330
2020,6,3814,2,222,473532
2020,6,3814,2,320,1662600
2020,6,3814,2,340,71784
2020,6,3814,2,558,453524
2020,6,3814,2,591,93019
2020,6,3814,2,68,69009
2020,6,3814,2,842,2499660
2020,6,3815,1,124,282761000
2020,6,3815,1,276,122473000
2020,6,3815,1,842,1122560000
2020,6,3815,2,170,298454
2020,6,3815,2,214,143873
2020,6,3815,2,320,344966
2020,6,3815,2,392,102239
2020,6,3815,2,842,7919910
2020,6,3816,1,124,4841680
2020,6,3816,1,156,2887400
2020,6,3816,1,251,1178300
2020,6,3816,1,276,2277270
2020,6,3816,1,40,7980840
2020,6,3816,1,616,1047310
2020,6,3816,1,724,6724940
2020,6,3816,1,76,1457010
2020,6,3816,1,826,873296
2020,6,3816,1,842,41873800
2020,6,3816,2,124,202872
2020,6,3816,2,152,282903
2020,6,3816,2,170,604055
2020,6,3816,2,214,654029
2020,6,3816,2,222,235129
2020,6,3816,2,320,1265930
2020,6,3816,2,340,253596
2020,6,3816,2,591,216497
2020,6,3816,2,780,203038
2020,6,3816,2,842,10047900
2020,6,3816,2,862,160503
2020,6,3817,1,124,75072000
2020,6,3817,1,156,6848170
2020,6,3817,1,410,7841250
2020,6,3817,1,842,82052400
2020,6,3818,1,156,12354
2020,6,3818,1,276,12480
2020,6,3818,1,392,71835
2020,6,3818,1,458,13502
2020,6,3818,1,490,263092
2020,6,3818,1,842,548447
2020,6,3819,1,276,2287590
2020,6,3819,1,392,357659
2020,6,3819,1,410,438539
2020,6,3819,1,826,224768
2020,6,3819,1,842,17969000
2020,6,3819,2,170,406256
2020,6,3819,2,188,94989
2020,6,3819,2,214,55134
2020,6,3819,2,222,108956
2020,6,3819,2,320,121657
2020,6,3819,2,340,71770
2020,6,3819,2,558,45047
2020,6,3819,2,604,172512
2020,6,3819,2,68,289228
2020,6,3819,2,842,474095
2020,6,3819,2,862,57162
2020,6,3820,1,276,2611840
2020,6,3820,1,56,261348
2020,6,3820,1,842,20079900
2020,6,3820,2,152,138569
2020,6,3820,2,170,94519
2020,6,3820,2,188,88034
2020,6,3820,2,214,422858
2020,6,3820,2,218,63092
2020,6,3820,2,222,234515
2020,6,3820,2,320,243289
2020,6,3820,2,340,180882
2020,6,3820,2,558,121853
2020,6,3820,2,591,110388
2020,6,3820,2,604,564456
2020,6,3820,2,68,286660
2020,6,3820,2,84,39409
2020,6,3820,2,842,105010
2020,6,3821,1,156,8425900
2020,6,3821,1,251,2807020
2020,6,3821,1,276,2628750
2020,6,3821,1,380,879814
2020,6,3821,1,392,365370
2020,6,3821,1,724,574008
2020,6,3821,1,842,17901800
2020,6,3821,2,170,1545370
2020,6,3821,2,842,10027500
2020,6,3822,1,124,13724700
2020,6,3822,1,156,39919300
2020,6,3822,1,251,10212200
2020,6,3822,1,276,43963400
2020,6,3822,1,372,5057900
2020,6,3822,1,380,8339230
2020,6,3822,1,392,10652200
2020,6,3822,1,410,31190000
2020,6,3822,1,724,26492200
2020,6,3822,1,826,27805000
2020,6,3822,1,842,178266000
2020,6,3822,2,188,159436
2020,6,3822,2,192,128440
2020,6,3822,2,320,191227
2020,6,3822,2,842,9316960
2020,6,3823,1,276,2153610
2020,6,3823,1,32,8242030
2020,6,3823,1,320,2737530
2020,6,3823,1,360,26654400
2020,6,3823,1,458,16001000
2020,6,3823,1,528,14615100
2020,6,3823,1,699,6385210
2020,6,3823,1,842,71987600
2020,6,3823,2,320,42224
2020,6,3823,2,842,4133210
2020,6,3824,1,156,78293800
2020,6,3824,1,208,17834600
2020,6,3824,1,251,17010700
2020,6,3824,1,276,66190800
2020,6,3824,1,380,17179300
2020,6,3824,1,392,22529700
2020,6,3824,1,410,14462200
2020,6,3824,1,724,45899900
2020,6,3824,1,826,16687300
2020,6,3824,1,842,1045930000
2020,6,3824,2,124,4990010
2020,6,3824,2,152,8393430
2020,6,3824,2,170,5917330
2020,6,3824,2,188,2617990
2020,6,3824,2,192,2032000
2020,6,3824,2,214,2406190
2020,6,3824,2,218,2289750
2020,6,3824,2,222,2740440
2020,6,3824,2,276,3516940
2020,6,3824,2,32,2156780
2020,6,3824,2,320,11383200
2020,6,3824,2,340,2761120
2020,6,3824,2,528,7036640
2020,6,3824,2,604,6673120
2020,6,3824,2,724,3154040
2020,6,3824,2,76,6334050
2020,6,3824,2,842,106548000
2020,6,3824,2,862,2307860
2020,6,3825,1,842,2383260
2020,7,3901,1,124,124207000
2020,7,3901,1,842,1458850000
2020,7,3901,2,152,17268300
2020,7,3901,2,156,32121500
2020,7,3901,2,170,40491600
2020,7,3901,2,188,9159340
2020,7,3901,2,192,6201430
2020,7,3901,2,214,24921800
2020,7,3901,2,218,21211100
2020,7,3901,2,222,21562900
2020,7,3901,2,32,13239900
2020,7,3901,2,320,30861800
2020,7,3901,2,380,8685490
2020,7,3901,2,528,39581800
2020,7,3901,2,56,43038300
2020,7,3901,2,604,43803900
2020,7,3901,2,724,8865020
2020,7,3901,2,842,141173000
2020,7,3902,1,170,26874000
2020,7,3902,1,276,17743400
2020,7,3902,1,392,13534700
2020,7,3902,1,410,64181000
2020,7,3902,1,56,19444300
2020,7,3902,1,842,1096890000
2020,7,3902,2,156,6677210
2020,7,3902,2,170,1102590
2020,7,3902,2,188,1044560
2020,7,3902,2,222,3509210
2020,7,3902,2,32,3881270
2020,7,3902,2,320,9292240
2020,7,3902,2,380,2514880
2020,7,3902,2,724,5265090
2020,7,3902,2,76,9037290
2020,7,3902,2,842,26379500
2020,7,3903,1,124,12795800
2020,7,3903,1,156,6832390
2020,7,3903,1,276,12702500
2020,7,3903,1,392,12263900
2020,7,3903,1,410,186507000
2020,7,3903,1,490,17331500
2020,7,3903,1,528,8249050
2020,7,3903,1,842,407444000
2020,7,3903,2,124,22983000
2020,7,3903,2,156,25424500
2020,7,3903,2,170,6607910
2020,7,3903,2,214,12936600
2020,7,3903,2,222,9937860
2020,7,3903,2,276,7656330
2020,7,3903,2,320,5449840
2020,7,3903,2,380,7814920
2020,7,3903,2,604,13032300
2020,7,3903,2,76,26756400
2020,7,3903,2,842,347938000
2020,7,3904,1,156,9422150
2020,7,3904,1,276,20309300
2020,7,3904,1,380,7120920
2020,7,3904,1,392,8140840
2020,7,3904,1,842,538956000
2020,7,3904,2,124,2495850
2020,7,3904,2,152,19418600
2020,7,3904,2,156,18757100
2020,7,3904,2,170,5539120
2020,7,3904,2,188,1825840
2020,7,3904,2,214,5140010
2020,7,3904,2,222,2521370
2020,7,3904,2,276,14480200
2020,7,3904,2,320,7803690
2020,7,3904,2,340,2059510
2020,7,3904,2,380,28580900
2020,7,3904,2,604,25948400
2020,7,3904,2,76,3052260
2020,7,3904,2,842,37511000
2020,7,3905,1,124,2978300
2020,7,3905,1,156,10063400
2020,7,3905,1,276,15262500
2020,7,3905,1,380,1817340
2020,7,3905,1,392,1903530
2020,7,3905,1,490,2015940
2020,7,3905,1,528,5483860
2020,7,3905,1,56,2179130
2020,7,3905,1,757,4047480
2020,7,3905,1,842,132444000
2020,7,3905,2,152,729710
2020,7,3905,2,170,973453
2020,7,3905,2,188,350396
2020,7,3905,2,214,119526
2020,7,3905,2,218,370469
2020,7,3905,2,222,254101
2020,7,3905,2,320,720590
2020,7,3905,2,76,81576
2020,7,3905,2,842,1229010
2020,7,3906,1,156,12654400
2020,7,3906,1,276,15900200
2020,7,3906,1,380,6855900
2020,7,3906,1,392,22599200
2020,7,3906,1,410,47128700
2020,7,3906,1,490,18982200
2020,7,3906,1,826,4657110
2020,7,3906,1,842,282359000
2020,7,3906,2,124,1559830
2020,7,3906,2,152,2092950
2020,7,3906,2,170,3430690
2020,7,3906,2,188,3142740
2020,7,3906,2,214,981175
2020,7,3906,2,222,4131460
2020,7,3906,2,276,1873970
2020,7,3906,2,320,4289550
2020,7,3906,2,76,2419440
2020,7,3906,2,842,47166900
2020,7,3907,1,124,20630300
2020,7,3907,1,156,123005000
2020,7,3907,1,276,66729300
2020,7,3907,1,392,51606300
2020,7,3907,1,410,214421000
2020,7,3907,1,490,20096400
2020,7,3907,1,842,1219600000
2020,7,3907,2,152,10001300
2020,7,3907,2,170,52662800
2020,7,3907,2,214,14424400
2020,7,3907,2,222,20351300
2020,7,3907,2,320,29321000
2020,7,3907,2,604,31828200
2020,7,3907,2,76,8929020
2020,7,3907,2,842,432766000
2020,7,3908,1,156,6337470
2020,7,3908,1,251,5940440
2020,7,3908,1,276,30442100
2020,7,3908,1,380,7264390
2020,7,3908,1,392,6287170
2020,7,3908,1,410,10074300
2020,7,3908,1,528,7133740
2020,7,3908,1,724,8602350
2020,7,3908,1,842,435402000
2020,7,3908,2,156,2483640
2020,7,3908,2,344,375796
2020,7,3908,2,392,310218
2020,7,3908,2,410,956072
2020,7,3908,2,76,1057220
2020,7,3908,2,842,19404200
2020,7,3909,1,124,5932600
2020,7,3909,1,156,23923200
2020,7,3909,1,276,26865400
2020,7,3909,1,380,11670100
2020,7,3909,1,392,6303420
2020,7,3909,1,410,7372660
2020,7,3909,1,724,4076980
2020,7,3909,1,76,4716760
2020,7,3909,1,842,198780000
2020,7,3909,2,152,562439
2020,7,3909,2,156,1639950
2020,7,3909,2,170,2661850
2020,7,3909,2,188,703209
2020,7,3909,2,222,1138280
2020,7,3909,2,276,541539
2020,7,3909,2,32,3068300
2020,7,3909,2,320,1667970
2020,7,3909,2,604,1572620
2020,7,3909,2,76,886265
2020,7,3909,2,842,23770900
2020,7,3910,1,156,13160300
2020,7,3910,1,251,2260620
2020,7,3910,1,276,19088300
2020,7,3910,1,380,2373010
2020,7,3910,1,392,7023610
2020,7,3910,1,764,5831470
2020,7,3910,1,842,134327000
2020,7,3910,2,170,212790
2020,7,3910,2,188,181057
2020,7,3910,2,192,509644
2020,7,3910,2,320,568099
2020,7,3910,2,340,229110
2020,7,3910,2,724,124215
2020,7,3910,2,76,84911
2020,7,3910,2,826,57647
2020,7,3910,2,842,3148010
2020,7,3911,1,156,21674700
2020,7,3911,1,251,3110160
2020,7,3911,1,276,18762600
2020,7,3911,1,392,7062170
2020,7,3911,1,410,12056300
2020,7,3911,1,528,2773460
2020,7,3911,1,842,98747300
2020,7,3911,2,320,400592
2020,7,3911,2,528,5971200
2020,7,3911,2,76,15843000
2020,7,3911,2,842,7226300
2020,7,3912,1,156,11910100
2020,7,3912,1,246,4628970
2020,7,3912,1,276,29919600
2020,7,3912,1,410,3040060
2020,7,3912,1,490,3645660
2020,7,3912,1,56,4379180
2020,7,3912,1,752,5474500
2020,7,3912,1,76,10749500
2020,7,3912,1,764,1969490
2020,7,3912,1,842,64132900
2020,7,3912,2,124,370211
2020,7,3912,2,188,307539
2020,7,3912,2,222,1055410
2020,7,3912,2,276,8931650
2020,7,3912,2,320,848616
2020,7,3912,2,842,15763200
2020,7,3913,1,152,1177600
2020,7,3913,1,156,14794400
2020,7,3913,1,170,5496110
2020,7,3913,1,208,1704610
2020,7,3913,1,251,7839900
2020,7,3913,1,276,1032740
2020,7,3913,1,32,1163740
2020,7,3913,1,40,4499890
2020,7,3913,1,579,1513790
2020,7,3913,1,842,22728300
2020,7,3913,2,152,90327
2020,7,3913,2,170,50718
2020,7,3913,2,188,112942
2020,7,3913,2,218,52249
2020,7,3913,2,32,41605
2020,7,3913,2,320,87172
2020,7,3913,2,340,15536
2020,7,3913,2,826,68559
2020,7,3913,2,842,859505
2020,7,3914,1,124,2561560
2020,7,3914,1,156,7679930
2020,7,3914,1,251,784863
2020,7,3914,1,276,1539710
2020,7,3914,1,642,429930
2020,7,3914,1,699,1238870
2020,7,3914,1,752,257769
2020,7,3914,1,842,8851840
2020,7,3914,2,170,35540
2020,7,3914,2,188,56920
2020,7,3914,2,192,49316
2020,7,3914,2,320,101194
2020,7,3914,2,842,941154
2020,7,3915,1,156,614747
2020,7,3915,1,276,699989
2020,7,3915,1,842,26627000
2020,7,3915,2,156,1996190
2020,7,3915,2,251,1157230
2020,7,3915,2,344,7382610
2020,7,3915,2,410,1764690
2020,7,3915,2,458,6171640
2020,7,3915,2,490,2009970
2020,7,3915,2,764,1571590
2020,7,3915,2,842,74990900
2020,7,3916,1,124,8521700
2020,7,3916,1,156,18890200
2020,7,3916,1,276,5783220
2020,7,3916,1,380,1723930
2020,7,3916,1,724,2666400
2020,7,3916,1,842,46316800
2020,7,3916,2,124,812060
2020,7,3916,2,152,425584
2020,7,3916,2,170,348199
2020,7,3916,2,188,420591
2020,7,3916,2,276,258317
2020,7,3916,2,32,235249
2020,7,3916,2,320,515176
2020,7,3916,2,340,254028
2020,7,3916,2,842,17249700
2020,7,3917,1,124,15311000
2020,7,3917,1,156,103919000
2020,7,3917,1,276,60277100
2020,7,3917,1,380,30981200
2020,7,3917,1,392,27246600
2020,7,3917,1,724,14549700
2020,7,3917,1,842,939029000
2020,7,3917,2,124,16783800
2020,7,3917,2,156,11655300
2020,7,3917,2,170,11875600
2020,7,3917,2,188,10445500
2020,7,3917,2,192,6581020
2020,7,3917,2,214,6913440
2020,7,3917,2,320,11795700
2020,7,3917,2,604,9999340
2020,7,3917,2,842,509757000
2020,7,3918,1,124,481058
2020,7,3918,1,156,18268600
2020,7,3918,1,251,1079780
2020,7,3918,1,276,1144860
2020,7,3918,1,410,5146980
2020,7,3918,1,490,2745120
2020,7,3918,1,528,511644
2020,7,3918,1,752,1616150
2020,7,3918,1,842,13561400
2020,7,3918,2,152,102990
2020,7,3918,2,222,74392
2020,7,3918,2,320,373111
2020,7,3918,2,558,65638
2020,7,3918,2,842,2769140
2020,7,3919,1,124,29836600
2020,7,3919,1,156,157241000
2020,7,3919,1,170,11420000
2020,7,3919,1,276,35860400
2020,7,3919,1,392,35242800
2020,7,3919,1,410,69543300
2020,7,3919,1,490,34489100
2020,7,3919,1,842,693076000
2020,7,3919,2,152,2045450
2020,7,3919,2,170,3446640
2020,7,3919,2,320,2023600
2020,7,3919,2,340,2574210
2020,7,3919,2,558,3521660
2020,7,3919,2,842,165932000
2020,7,3920,1,124,29719800
2020,7,3920,1,156,281124000
2020,7,3920,1,276,119859000
2020,7,3920,1,380,26430500
2020,7,3920,1,392,31183000
2020,7,3920,1,410,264063000
2020,7,3920,1,490,48074300
2020,7,3920,1,699,33952100
2020,7,3920,1,842,1017990000
2020,7,3920,2,124,25672800
2020,7,3920,2,152,9098160
2020,7,3920,2,156,9155630
2020,7,3920,2,170,12724400
2020,7,3920,2,188,7648580
2020,7,3920,2,32,7794670
2020,7,3920,2,320,11952000
2020,7,3920,2,56,18383100
2020,7,3920,2,76,10781600
2020,7,3920,2,842,570908000
2020,7,3921,1,124,87221300
2020,7,3921,1,156,181169000
2020,7,3921,1,276,83775000
2020,7,3921,1,344,33175000
2020,7,3921,1,380,48829100
2020,7,3921,1,392,95285300
2020,7,3921,1,410,23265100
2020,7,3921,1,490,16363000
2020,7,3921,1,699,22625100
2020,7,3921,1,842,860132000
2020,7,3921,2,124,3915670
2020,7,3921,2,170,4049570
2020,7,3921,2,320,6361060
2020,7,3921,2,392,3477220
2020,7,3921,2,410,3342800
2020,7,3921,2,699,4002800
2020,7,3921,2,842,284390000
2020,7,3922,1,156,20047200
2020,7,3922,1,276,963709
2020,7,3922,1,380,462893
2020,7,3922,1,724,488018
2020,7,3922,1,842,16159100
2020,7,3922,2,124,799855
2020,7,3922,2,152,1024800
2020,7,3922,2,188,524986
2020,7,3922,2,222,586991
2020,7,3922,2,320,876200
2020,7,3922,2,826,562926
2020,7,3922,2,842,43189700
2020,7,3923,1,156,219517000
2020,7,3923,1,276,95872700
2020,7,3923,1,410,45538400
2020,7,3923,1,490,39579800
2020,7,3923,1,842,2018290000
2020,7,3923,2,842,1949510000
2020,7,3924,1,124,3321240
2020,7,3924,1,156,144684000
2020,7,3924,1,222,7617870
2020,7,3924,1,490,2673700
2020,7,3924,1,842,55362400
2020,7,3924,2,188,4853120
2020,7,3924,2,222,4085400
2020,7,3924,2,32,3202490
2020,7,3924,2,320,18270800
2020,7,3924,2,842,199885000
2020,7,3925,1,124,1966620
2020,7,3925,1,156,21989900
2020,7,3925,1,170,1077720
2020,7,3925,1,251,1847900
2020,7,3925,1,276,1188060
2020,7,3925,1,380,1652780
2020,7,3925,1,490,1081300
2020,7,3925,1,724,2533010
2020,7,3925,1,76,1939130
2020,7,3925,1,826,2242600
2020,7,3925,1,842,56526100
2020,7,3925,2,842,292915000
2020,7,3926,1,0,4235490000
2020,7,3926,1,124,78544000
2020,7,3926,1,156,809956000
2020,7,3926,1,276,210700000
2020,7,3926,1,380,64972300
2020,7,3926,1,392,196011000
2020,7,3926,1,410,144532000
2020,7,3926,1,490,74745900
2020,7,3926,1,842,2241660000
2020,7,3926,2,0,1964040000
2020,7,3926,2,558,27807500
2020,7,3926,2,842,1795600000
2020,7,4001,1,320,47290500
2020,7,4001,1,360,51712600
2020,7,4001,1,699,1992970
2020,7,4001,1,704,5506340
2020,7,4001,1,764,9400610
2020,7,4001,1,842,1340980
2020,7,4001,2,320,467073
2020,7,4001,2,842,1567190
2020,7,4002,1,124,3578220
2020,7,4002,1,156,3665900
2020,7,4002,1,251,4668350
2020,7,4002,1,276,21258400
2020,7,4002,1,380,4414700
2020,7,4002,1,392,23377600
2020,7,4002,1,410,19769500
2020,7,4002,1,490,3904760
2020,7,4002,1,56,5751350
2020,7,4002,1,643,27225700
2020,7,4002,1,842,216166000
2020,7,4002,2,156,6133860
2020,7,4002,2,170,5014620
2020,7,4002,2,188,5613970
2020,7,4002,2,380,2719500
2020,7,4002,2,410,1608070
2020,7,4002,2,76,35422300
2020,7,4002,2,842,98161300
2020,7,4003,1,156,572199
2020,7,4003,1,528,112632
2020,7,4003,1,699,1391080
2020,7,4003,1,842,353581
2020,7,4004,1,724,40939
2020,7,4004,1,826,51750
2020,7,4004,1,842,2606960
2020,7,4004,2,842,1136390
2020,7,4005,1,203,6149540
2020,7,4005,1,251,7498870
2020,7,4005,1,276,15894200
2020,7,4005,1,392,3449950
2020,7,4005,1,616,5849140
2020,7,4005,1,724,7313630
2020,7,4005,1,764,4271680
2020,7,4005,1,792,4499960
2020,7,4005,1,826,3719920
2020,7,4005,1,842,242042000
2020,7,4005,2,170,2296440
2020,7,4005,2,188,3332480
2020,7,4005,2,192,724640
2020,7,4005,2,214,458278
2020,7,4005,2,222,782635
2020,7,4005,2,320,1421450
2020,7,4005,2,842,27984000
2020,7,4006,1,156,427582
2020,7,4006,1,276,394450
2020,7,4006,1,392,424251
2020,7,4006,1,490,54089
2020,7,4006,1,699,75143
2020,7,4006,1,724,114682
2020,7,4006,1,826,54441
2020,7,4006,1,842,3157410
2020,7,4006,2,320,76317
2020,7,4006,2,842,369882
2020,7,4007,1,458,5062730
2020,7,4007,1,764,5129820
2020,7,4007,1,842,877764
2020,7,4007,2,842,214779
2020,7,4008,1,124,2814840
2020,7,4008,1,156,6038150
2020,7,4008,1,203,1001130
2020,7,4008,1,251,1101240
2020,7,4008,1,276,6061940
2020,7,4008,1,380,2070750
2020,7,4008,1,392,3961050
2020,7,4008,1,410,5238970
2020,7,4008,1,458,1687080
2020,7,4008,1,699,2749800
2020,7,4008,1,724,2582670
2020,7,4008,1,842,51464300
2020,7,4008,2,170,406690
2020,7,4008,2,32,399182
2020,7,4008,2,842,31712600
2020,7,4009,1,156,57131900
2020,7,4009,1,203,5060270
2020,7,4009,1,251,8277270
2020,7,4009,1,276,26094300
2020,7,4009,1,360,5655140
2020,7,4009,1,380,8286290
2020,7,4009,1,392,26825600
2020,7,4009,1,410,15493400
2020,7,4009,1,616,4608110
2020,7,4009,1,642,5511600
2020,7,4009,1,699,6427900
2020,7,4009,1,764,7495180
2020,7,4009,1,842,257216000
2020,7,4009,2,124,14760700
2020,7,4009,2,156,7944350
2020,7,4009,2,842,496452000
2020,7,4010,1,124,2426250
2020,7,4010,1,156,17828300
2020,7,4010,1,276,12148600
2020,7,4010,1,380,3364180
2020,7,4010,1,392,5337720
2020,7,4010,1,410,1556490
2020,7,4010,1,616,1585650
2020,7,4010,1,642,1912540
2020,7,4010,1,699,2090680
2020,7,4010,1,724,5145510
2020,7,4010,1,76,2272520
2020,7,4010,1,764,1389670
2020,7,4010,1,826,4001170
2020,7,4010,1,842,61215200
2020,7,4010,2,124,4617610
2020,7,4010,2,214,1417320
2020,7,4010,2,842,127836000
2020,7,4011,1,124,138497000
2020,7,4011,1,156,674227000
2020,7,4011,1,276,28906800
2020,7,4011,1,360,36148300
2020,7,4011,1,392,96002300
2020,7,4011,1,410,173350000
2020,7,4011,1,699,27415700
2020,7,4011,1,76,100938000
2020,7,4011,1,764,70975600
2020,7,4011,1,842,974070000
2020,7,4011,2,124,19586100
2020,7,4011,2,410,25752600
2020,7,4011,2,76,13606200
2020,7,4011,2,842,992170000
2020,7,4012,1,124,520991
2020,7,4012,1,144,4396470
2020,7,4012,1,156,1968550
2020,7,4012,1,251,436448
2020,7,4012,1,276,667987
2020,7,4012,1,392,1892180
2020,7,4012,1,410,601629
2020,7,4012,1,642,1236980
2020,7,4012,1,704,2094880
2020,7,4012,1,76,5910520
2020,7,4012,1,764,1304520
2020,7,4012,1,842,19062800
2020,7,4012,2,170,3767230
2020,7,4012,2,188,939171
2020,7,4012,2,218,3014680
2020,7,4012,2,320,1283210
2020,7,4012,2,842,39065300
2020,7,4013,1,156,25978600
2020,7,4013,1,410,750562
2020,7,4013,1,699,3473420
2020,7,4013,1,764,825682
2020,7,4013,2,188,13058
2020,7,4013,2,604,243384
2020,7,4013,2,842,968414
2020,7,4014,1,156,923206
2020,7,4014,1,458,3805420
2020,7,4014,1,490,170228
2020,7,4014,1,699,268316
2020,7,4014,1,764,5742010
2020,7,4014,1,842,4684000
2020,7,4014,2,320,306572
